iteration,j,mu,sigma_2
10,14,0.00331390330379419,0.000977082599734806
10,15,-0.0118820979773597,0.0012160628667555
10,16,-0.00227325967609378,0.000743171742467666
10,17,-0.00725566966781629,0.00120303663945016
10,18,-0.0121555385290702,0.0010155741866744
10,19,0.0032439317332452,0.00199028217942109
10,20,0.00523378046794525,0.0008510094450063
10,21,0.0294692159112356,0.00172543882276504
10,22,-0.0358978258807039,0.00181390934434407
10,23,0.00830516041885942,0.000811500017076082
10,24,-0.00730282830324139,0.00106677886761352
10,25,-0.00483437216998968,0.000827062770102396
10,26,-0.012314688835337,0.000919011995692339
10,27,0.0176957442120621,0.000681010317607045
10,28,0.0082915609835491,0.00154127503720339
10,29,-0.000517162975634799,0.000596775192748406
10,30,-0.0181733342101229,0.000746018484082327
10,31,0.0607687710888177,0.00199128184887751
10,32,-0.0101786729638832,0.000822421983417351
10,33,-0.0115689185523054,0.00062354105591638
10,34,0.00621833172288137,0.000830001414543655
10,35,0.0508313848435774,0.00111796700394772
10,36,0.0116722720418747,0.000708565238597335
10,37,9.24081599583416e-05,0.000891239646712133
10,38,0.00183337561121653,0.000675753798784702
10,39,-0.0015619398962869,0.00064570173410331
10,40,0.0209656940485775,0.00081717059621755
10,41,-4.99254226736034,0.00587563085916394
11,1,-0.0244505257029825,1.34773243211361e-05
11,2,0.0323689979647008,0.00115512204770364
11,3,-0.00777221034150928,0.000734153830911086
11,4,-0.00922894285460469,0.000962214914730472
11,5,-0.00885435983552763,0.000640151705929966
11,6,-0.00764461012520819,0.000662601415596446
11,7,0.00254263064383041,0.000562959043465724
11,8,0.00538490546968644,0.00062601352050962
11,9,0.0283035818754217,0.00108435814923426
11,10,-0.0197685997965689,0.00100719110095491
11,11,0.0111284569857389,0.000678192325445438
11,12,0.00625954044454894,0.000582009088945691
11,13,0.00459868792599184,0.000646048058604668
11,14,0.0185701137456414,0.000842313707536477
11,15,-0.00162094502758515,0.000557460917761264
11,16,0.00290692568052305,0.000580814149058304
11,17,-0.0173355709659186,0.00089604660628498
11,18,-0.0157185266401458,0.000825065221032528
11,19,-0.0115181328391183,0.000660295762412412
11,20,-0.0165336304313764,0.000774983380340713
11,21,0.00524819732928884,0.000655136424070584
11,22,-0.0243997757963875,0.00116050358702472
11,23,0.0293301758853984,0.000963558085929441
11,24,-0.0218038337214704,0.000919885064757096
11,25,0.00350926232090188,0.000848447173846542
11,26,-0.011812485782445,0.000816847165110765
11,27,0.0368182915793845,0.00123219957551261
11,28,-0.0215376047797224,0.00088377914555688
11,29,0.0346965632830025,0.00108678467973348
11,30,-0.107783354427208,0.00281382263105183
11,31,0.00920006425670737,0.000842631038670003
11,32,-0.111510233507366,0.00298366089173427
11,33,-0.00334465060424477,0.000614796500469917
11,34,0.00387737446425286,0.000574938570409288
11,35,0.0508170034110941,0.00154136162813966
11,36,0.0102786130816413,0.000769148093903648
11,37,0.0925948802305646,0.00238393936862865
11,38,-0.0131815614106415,0.000889886079267282
11,39,0.0123907808734775,0.000649483074110537
11,40,-0.00640225127615085,0.000665863105164397
11,41,-4.42821025827625,0.0105256987172863
12,1,-0.016670236591471,5.6753658684786e-06
12,2,0.0174852633029952,0.000608133181940111
12,3,0.0186314079287022,0.000852889241065924
12,4,0.0020844375729984,0.000820001332175515
12,5,0.00161211083738919,0.000568354305031779
12,6,0.0138205914216933,0.000835790262807561
12,7,-0.0118131962267218,0.000726670795626322
12,8,0.00720676343603676,0.000532354714974011
12,9,0.00785921798227309,0.000968361112210656
12,10,-0.00279169322719936,0.000958898522253711
12,11,0.00894212888954766,0.000665789502568274
12,12,-0.00342650338675277,0.000515745674386525
12,13,0.0597578832581786,0.00138038682569527
12,14,0.00144253370279517,0.000473830256821576
12,15,0.00275686884296745,0.000785035685491295
12,16,0.0139344702699998,0.000870724455863826
12,17,-0.000547123394469984,0.000615133766143375
12,18,0.00705847448383583,0.000704174683441163
12,19,0.00325698423589411,0.000471425646583714
12,20,0.00670566731938385,0.000665722744651788
12,21,0.0273013699828584,0.000889745154423886
12,22,-0.0961410175975827,0.00199281761087891
12,23,0.00489880450697997,0.000503860390721942
12,24,0.00678842284295684,0.000685832170734633
12,25,-0.0126649803850733,0.000578864779452535
12,26,-0.0166133221540582,0.000614812074008179
12,27,0.0106491522877765,0.000625536533037205
12,28,-0.0106732534321626,0.00050045783936245
12,29,0.0121809494638188,0.000625281190038401
12,30,-0.0596601676352856,0.00125392928628622
12,31,0.0300892133427264,0.000897762702386038
12,32,-0.00300944822612685,0.000495674158449557
12,33,0.00469162465045716,0.000556683160905324
12,34,-0.00384705859513334,0.000619120802038693
12,35,0.00968992670974727,0.000635095010099175
12,36,-0.0121978256915344,0.000457885414200863
12,37,-0.0132431522361404,0.000577219550661766
12,38,0.0071181447158893,0.000743838428616245
12,39,0.0406441381945525,0.000823632985749941
12,40,-0.0101174466484258,0.000674191012645536
12,41,-4.84424536314385,0.00828387515710636
13,1,0.0375790343920085,1.04971347849133e-05
13,2,0.00806018532443976,0.000444522038104228
13,3,0.019075493719375,0.000711828755572052
13,4,0.00529044040140979,0.000566800325668952
13,5,-0.00367806787490372,0.000667643654060579
13,6,0.00493541710917183,0.000735233069257385
13,7,0.011248834523327,0.000520962659320936
13,8,0.00270384445775368,0.000931372854337326
13,9,0.00181103964134253,0.000665452880410867
13,10,0.0187758760424389,0.000552646346553908
13,11,-0.00947223029524719,0.000740492645780864
13,12,0.018246068253567,0.000558646483261911
13,13,0.0130801959700946,0.000775204376502366
13,14,-0.0762823492046766,0.00131902174257664
13,15,0.0304067009811241,0.000854345534561742
13,16,-0.0162091378835017,0.000663288705092771
13,17,-0.000282353821285145,0.000573447031015267
13,18,-0.00973919042931307,0.000568708697948342
13,19,0.010620438825876,0.000624657204996182
13,20,0.0187537398960258,0.0006052240339695
13,21,0.021753997574729,0.000749871091853212
13,22,-0.00812693967542669,0.000624567916536787
13,23,0.0142624130289484,0.000641914640862669
13,24,-0.00803666881768632,0.000491260758821227
13,25,0.016837010141861,0.000709110928614499
13,26,-0.0131057491906829,0.000671856156651117
13,27,-0.00743053948665222,0.000728488948143886
13,28,-0.0151860810014127,0.000752612828186558
13,29,0.0394404701614357,0.00109464778796303
13,30,0.0143304085195221,0.000666387495719538
13,31,0.0608996321489684,0.00135978965932471
13,32,-0.0273991489104765,0.000902421969363928
13,33,0.00578980528865266,0.0004764317306131
13,34,-0.0547887958508623,0.00138536476733834
13,35,0.00358835199870668,0.000649067795254431
13,36,0.0045315045313161,0.000533682505502643
13,37,0.00176303003467584,0.000423748734376562
13,38,-0.0111351965988134,0.000636124908070663
13,39,0.00205534464967648,0.000572725973473654
13,40,-0.0783376934211684,0.00168593841724209
13,41,-4.63516051893118,0.00935716648099871
14,1,-0.0410466907431118,5.24495714119635e-06
14,2,-0.0538575777846789,0.00187314517994475
14,3,-0.0175911839939896,0.00135926134227851
14,4,0.00830287868733829,0.000715232140474997
14,5,-0.0101764479480788,0.000555528315570117
14,6,0.0170829243552412,0.00117995216724878
14,7,0.01373308606994,0.000853612316016519
14,8,0.00390708430662845,0.000482909055168068
14,9,-0.011302245296298,0.000626850258004943
14,10,0.0454032459621409,0.000933568923865953
14,11,-0.0543411191843069,0.00190711720941267
14,12,-0.0277159500936893,0.00115822168326637
14,13,0.00688875406528397,0.000694266310265056
14,14,0.00879416881830925,0.000764222036511821
14,15,-0.00717975231718861,0.000743433328694055
14,16,0.0182992102922537,0.000879131017756733
14,17,0.0131273336701475,0.000652469485580982
14,18,-0.00892937953779333,0.000540852854301822
14,19,-0.0508158105429384,0.00141497084353167
14,20,-0.00528318970840654,0.000526839133017303
14,21,-0.00627297463944698,0.00114165347678592
14,22,0.00551594167821737,0.000702665069342699
14,23,-0.00683242923351277,0.000949215999941893
14,24,-0.0139908881060586,0.000706095396711498
14,25,0.0193198163242365,0.000750564409645656
14,26,0.0125136830696303,0.000760446744414831
14,27,0.000734914429096156,0.000396350546859453
14,28,-0.0269709459667473,0.000691358939778726
14,29,-0.000321340590540479,0.000652524416086213
14,30,-0.00372528254370134,0.000714148903196153
14,31,0.0113803217744618,0.000574691274135865
14,32,-0.0105893363637961,0.000658533487382271
14,33,0.00115340888779322,0.000530084285516889
14,34,-0.00735092722215988,0.000672488778609688
14,35,0.00551895699589228,0.000543639780402981
14,36,-0.00705818341351445,0.000529524443210634
14,37,0.00796191966560353,0.000646792633244358
14,38,-0.00393443707528253,0.00061961808642155
14,39,0.00728252133232894,0.000777506770955432
14,40,-0.00545340495357814,0.000559417026046766
14,41,-4.81837907299961,0.00600379774151656
15,1,-0.0180783536036062,4.76621000393396e-06
15,2,0.0121888372734236,0.000866314570437329
15,3,0.00159792172528265,0.00122405831657828
15,4,0.00726951353890528,0.000377210261581317
15,5,0.00349872482802139,0.000429943981135944
15,6,0.00253508853688023,0.000471108842351974
15,7,-0.0160144711325502,0.000607872698593848
15,8,-0.0110139367565344,0.000577526449543618
15,9,-0.00998684412786494,0.000392109895286539
15,10,-0.00444109216285116,0.000413076400386008
15,11,-0.00134998607193791,0.000677772618994834
15,12,-0.0257371002216789,0.000773007947815997
15,13,-0.00721543012230194,0.000879109874664452
15,14,0.00529286258333254,0.000423276549859122
15,15,0.004204037519113,0.00063792766807691
15,16,0.0286701990065129,0.000780837798308076
15,17,-0.0114437274123154,0.000543745528335178
15,18,0.006853492629049,0.000504879385361782
15,19,0.000545222909112452,0.000654982377589797
15,20,0.00407650728907648,0.000575849505949385
15,21,-0.0194943972811187,0.000702207562293379
15,22,-0.000222050729870638,0.000892280818066106
15,23,0.0105491250912135,0.000644967423794412
15,24,-0.0587922716008398,0.0013111920984769
15,25,-0.00218000485989292,0.000737021221982291
15,26,-0.0164708271459005,0.00076060371291795
15,27,0.00242668588638788,0.000540304909551546
15,28,-0.00486393123954759,0.000661264099964732
15,29,0.0854696892417236,0.00158396010357575
15,30,0.0144303528447047,0.000514714832579227
15,31,0.0269516247690127,0.000819999754967606
15,32,-0.0130046057768197,0.000541656541965861
15,33,0.0381022825801053,0.0011994220965396
15,34,-0.0284293602784759,0.000815173394044676
15,35,0.0521105908291498,0.00138299848240887
15,36,-0.00478105962157277,0.000457012766237537
15,37,-0.00276371019507891,0.000573233929831775
15,38,-0.0130340830767483,0.000576511572197628
15,39,0.0222210794400107,0.000681405592895047
15,40,0.0146597448580922,0.000481129494365239
15,41,-4.75773047171855,0.00903872739073742
16,1,0.0136860943946812,6.59299476152878e-06
16,2,0.00794742537071098,0.000568305853450941
16,3,-0.00487153055273156,0.000512803456598267
16,4,-0.0038967334344226,0.00101238482905119
16,5,0.00225450532021489,0.000486017442273241
16,6,0.0161890548779376,0.000571712579603298
